y,is_multi,region_id,statut_id,categ_id
65.73,1,1,2,37
70.21,1,2,2,37
78.15,1,1,2,37
77.15,1,4,2,37
90.46,1,2,2,37
90.46,1,2,2,37
84.31,1,4,2,37
87.28,1,2,2,37
67.63,1,4,2,37
93.24,1,2,2,37
82.88,1,3,2,37
97.59,1,2,2,37
82.1,1,10,2,37
72.04,1,2,2,37
76.79,1,4,2,37
76.79,1,4,2,37
65.33,1,10,2,37
86.26,1,2,2,37
96.18,1,2,2,37
70.3,1,1,2,37
88.35,1,10,2,37
86.28,1,3,2,37
83.74,1,10,2,37
92.95,1,2,2,37
92.95,1,2,2,37
57.53,1,1,2,37
84.73,1,4,2,37
91.06,1,2,2,37
65.85,1,3,2,37
87.04,1,2,2,37
70.09,1,10,2,37
86.65,1,4,2,37
93.07,1,1,2,37
94.55,1,10,2,37
75.96,1,3,2,37
69.09,1,2,2,37
81.15,1,3,2,37
74.06,1,3,2,37
59.52,1,10,2,37
87.68,1,3,2,37
85.71,1,3,2,37
80.9,1,1,2,37
88.8,1,3,2,37
93.85,1,3,2,37
94.95,1,3,2,37
72.35,1,3,2,37
72.51,1,3,2,37
72.02,1,2,2,37
78.31,1,3,2,37
97.59,1,2,2,37
80.35,1,10,2,37
87.54,1,10,2,37
81.99,1,3,2,37
60.0,1,1,2,37
87.48,1,1,2,37
68.07,1,9,2,37
99.39,1,10,2,37
94.79,1,2,2,37
84.99,1,3,2,37
85.9,1,10,2,37
56.31,1,2,2,37
77.86,1,4,2,37
90.8,1,10,2,37
83.28,1,3,2,37
84.8,1,3,2,37
83.66,1,3,2,37
82.39,1,10,2,37
79.22,1,2,2,37
82.39,1,10,2,37
82.44,1,10,2,37
89.77,1,10,2,37
88.2,1,9,2,37
83.03,1,3,2,37
89.37,1,10,2,37
82.67,1,3,2,37
86.04,1,3,2,37
66.86,1,3,2,37
61.85,1,3,2,37
81.86,1,3,2,37
87.18,1,1,2,37
65.1,1,17,2,37
77.46,1,6,2,37
89.86,1,17,2,37
78.99,1,4,2,37
88.78,1,17,2,37
78.83,1,6,2,37
81.49,1,17,2,37
79.58,1,6,2,37
100.0,1,6,2,37
65.98,1,5,2,37
84.37,1,17,2,37
86.79,1,18,2,37
65.98,1,5,2,37
63.7,1,5,2,37
76.71,1,6,2,37
76.05,1,3,2,37
72.75,1,4,2,37
82.26,1,17,2,37
86.99,1,17,2,37
80.39,1,4,2,37
92.32,1,4,2,37
89.47,1,18,2,37
76.86,1,4,2,37
83.75,1,3,2,37
72.5,1,4,2,37
62.84,1,6,2,37
72.5,1,4,2,37
86.66,1,17,2,37
88.78,1,17,2,37
87.28,1,17,2,37
81.01,1,17,2,37
78.71,1,18,2,37
65.98,1,5,2,37
76.51,1,17,2,37
92.36,1,6,2,37
81.3,1,17,2,37
60.32,1,17,2,37
76.05,1,3,2,37
85.62,1,3,2,37
81.82,1,3,2,37
87.01,1,17,2,37
55.93,1,3,2,37
94.0,1,18,2,37
76.95,1,6,2,37
92.46,1,4,2,37
91.85,1,17,2,37
87.67,1,18,2,37
94.51,1,18,2,37
61.51,1,6,2,37
84.98,1,17,2,37
92.36,1,6,2,37
98.35,1,6,2,37
78.52,1,3,2,37
56.54,1,17,2,37
97.94,1,5,2,37
85.16,1,18,2,37
86.52,1,3,2,37
92.36,1,6,2,37
92.36,1,6,2,37
97.04,1,4,2,37
94.88,1,6,2,37
75.98,1,17,2,37
73.52,1,17,2,37
65.22,1,4,2,37
85.06,1,6,2,37
98.06,1,4,2,37
97.82,1,6,2,37
72.42,1,4,2,37
71.51,1,4,2,37
98.16,1,6,2,37
91.39,1,4,2,37
61.89,1,18,2,37
90.3,1,3,2,37
98.42,1,4,2,37
79.23,1,17,2,37
67.66,1,6,2,37
95.64,1,18,2,37
85.84,1,17,2,37
57.21,1,17,2,37
70.63,1,17,2,37
70.63,1,17,2,37
80.78,1,18,2,37
64.55,1,6,2,37
83.04,1,6,2,37
73.49,1,17,2,37
44.27,1,6,2,37
64.21,1,17,2,37
81.8,1,17,2,37
77.95,1,6,2,37
69.64,1,4,2,37
84.28,1,6,2,37
75.94,1,4,2,37
79.7,1,6,2,37
84.98,1,17,2,37
92.36,1,6,2,37
85.82,1,17,2,37
78.1,1,4,2,37
54.3,1,4,2,37
69.38,1,6,2,37
82.14,1,6,2,37
75.22,1,6,2,37
89.01,1,6,2,37
97.37,1,6,2,37
77.26,1,6,2,37
76.84,1,6,2,37
74.97,1,6,2,37
79.31,1,6,2,37
85.23,1,6,2,37
86.59,1,6,2,37
92.86,1,6,2,37
88.44,1,6,2,37
92.86,1,6,2,37
81.61,1,6,2,37
92.69,1,6,2,37
78.2,1,4,2,37
80.82,1,6,2,37
79.95,1,17,2,37
80.27,1,4,2,37
92.83,1,4,2,37
81.05,1,17,2,37
85.84,1,17,2,37
53.96,1,6,2,37
86.84,1,6,2,37
90.77,1,17,2,37
79.69,1,6,2,37
80.32,1,6,2,37
69.73,1,4,2,37
83.03,1,3,2,37
92.9,1,3,2,37
82.86,1,3,2,37
88.97,1,6,2,37
94.02,1,6,2,37
64.89,1,17,2,37
90.79,1,10,2,37
75.74,1,15,2,37
93.23,1,14,2,37
78.67,1,15,2,37
75.3,1,14,2,37
87.85,1,15,2,37
88.7,1,15,2,37
92.99,1,14,2,37
70.85,1,15,2,37
92.84,1,15,2,37
81.4,1,15,2,37
71.13,1,15,2,37
89.76,1,14,2,37
99.04,1,18,2,37
69.05,1,15,2,37
96.63,1,15,2,37
94.41,1,15,2,37
81.68,1,15,2,37
77.95,1,14,2,37
83.35,1,15,2,37
82.95,1,14,2,37
56.96,1,14,2,37
96.76,1,15,2,37
78.83,1,15,2,37
86.2,1,15,2,37
84.96,1,15,2,37
86.24,1,15,2,37
87.95,1,15,2,37
85.75,1,15,2,37
86.88,1,15,2,37
65.22,1,14,2,37
87.26,1,15,2,37
92.08,1,15,2,37
86.52,1,15,2,37
58.23,1,15,2,37
89.09,1,15,2,37
95.02,1,10,2,37
95.57,1,10,2,37
92.31,1,14,2,37
80.77,1,15,2,37
84.8,1,15,2,37
92.07,1,15,2,37
82.05,1,10,2,37
87.44,1,18,2,37
73.74,1,15,2,37
89.16,1,15,2,37
86.51,1,15,2,37
94.79,1,10,2,37
85.95,1,15,2,37
91.28,1,10,2,37
98.99,1,15,2,37
81.96,1,15,2,37
71.27,1,15,2,37
88.94,1,15,2,37
85.16,1,15,2,37
93.25,1,10,2,37
80.27,1,15,2,37
81.1,1,15,2,37
75.56,1,10,2,37
86.8,1,18,2,37
88.73,1,15,2,37
84.7,1,10,2,37
60.21,1,15,2,37
97.28,1,15,2,37
90.49,1,15,2,37
83.5,1,10,2,37
76.09,1,15,2,37
71.26,1,10,2,37
77.26,1,10,2,37
78.27,1,10,2,37
96.96,1,18,2,37
86.8,1,18,2,37
71.78,1,15,2,37
66.4,1,17,2,37
98.2,1,18,2,37
77.08,1,10,2,37
85.05,1,10,2,37
78.89,1,17,2,37
75.0,1,15,2,37
75.46,1,10,2,37
98.07,1,18,2,37
97.52,1,17,2,37
66.84,1,10,2,37
97.52,1,17,2,37
77.7,1,15,2,37
73.23,1,15,2,37
77.97,1,10,2,37
73.97,1,14,2,37
91.16,1,15,2,37
82.52,1,18,2,37
99.71,1,18,2,37
70.99,1,17,2,37
62.33,1,15,2,37
99.02,1,15,2,37
93.49,1,15,2,37
82.81,1,15,2,37
99.85,1,15,2,37
65.89,1,17,2,37
87.48,1,15,2,37
93.2,1,15,2,37
94.48,1,18,2,37
72.11,1,15,2,37
77.97,1,10,2,37
59.88,1,17,2,37
66.7,1,17,2,37
82.66,1,15,2,37
82.77,1,15,2,37
45.04,0,10,2,37
93.82,1,18,2,37
72.9,1,15,2,37
71.42,1,17,2,37
99.85,1,15,2,37
41.96,1,17,2,37
94.69,1,15,2,37
85.3,1,15,2,37
99.65,1,18,2,37
47.01,1,17,2,37
94.8,1,15,2,37
96.89,1,10,2,37
79.56,1,17,2,37
95.83,1,15,2,37
71.56,1,18,2,37
51.75,1,17,2,37
75.51,1,15,2,37
99.65,1,18,2,37
94.56,1,15,2,37
86.01,1,15,2,37
67.06,1,18,2,37
86.55,1,15,2,37
87.8,1,15,2,37
97.39,1,15,2,37
72.2,1,15,2,37
97.01,1,15,2,37
63.78,1,15,2,37
90.57,1,14,2,37
95.2,1,15,2,37
87.9,1,10,2,37
96.44,1,15,2,37
96.22,1,15,2,37
94.69,1,15,2,37
93.54,1,15,2,37
98.27,1,15,2,37
73.92,1,15,2,37
88.28,1,2,3,37
91.37,1,2,3,37
92.19,1,17,2,37
92.57,1,2,3,37
82.23,0,3,3,37
95.49,1,16,2,37
89.12,1,2,3,37
95.03,1,16,2,37
68.4,1,16,2,37
75.16,1,1,3,37
73.07,1,16,2,37
98.25,1,10,3,37
68.4,1,16,2,37
63.69,1,10,3,37
87.04,1,15,2,37
41.31,0,16,2,37
73.45,1,9,3,37
94.86,1,17,2,37
83.71,1,17,2,37
83.66,1,16,2,37
87.18,1,17,2,37
70.78,1,1,3,37
83.04,1,15,2,37
46.71,1,9,3,37
86.7,1,2,3,37
73.45,1,9,3,37
92.67,1,16,2,37
73.39,0,9,3,37
75.68,1,2,3,37
93.2,1,17,2,37
52.65,1,1,3,37
90.5,1,6,3,37
78.52,1,15,2,37
93.9,1,6,3,37
93.9,1,6,3,37
95.63,1,6,3,37
93.9,1,6,3,37
93.9,1,6,3,37
47.57,1,6,3,37
50.95,1,6,3,37
89.5,1,2,3,37
96.05,1,6,3,37
67.76,1,6,3,37
60.6,1,6,3,37
81.09,1,6,3,37
81.09,1,6,3,37
81.09,1,6,3,37
81.09,1,6,3,37
81.09,1,6,3,37
81.09,1,6,3,37
81.09,1,6,3,37
79.69,1,3,3,37
81.54,1,4,3,37
51.21,1,17,3,37
95.25,1,15,3,37
98.82,1,18,3,37
92.61,0,18,3,37
93.85,1,14,3,37
73.54,1,3,3,37
83.4,1,14,3,37
87.8,1,3,3,37
78.4,1,15,3,37
76.8,1,15,3,37
87.77,1,3,3,37
80.03,1,14,3,37
88.61,1,10,3,37
69.88,1,15,3,37
85.8,1,14,3,37
90.66,1,15,3,37
51.21,1,17,3,37
77.8,1,14,3,37
78.29,1,1,2,37
97.25,1,10,2,37
100.0,1,10,2,37
50.2,1,1,2,37
67.29,1,10,2,37
48.4,1,10,2,37
76.09,1,1,2,37
75.72,1,1,2,37
67.99,1,10,2,37
95.63,1,9,2,37
81.82,1,10,2,37
77.65,1,1,2,37
75.0,1,1,2,37
82.17,1,1,2,37
62.52,1,9,2,37
71.07,1,1,2,37
91.53,1,10,2,37
61.63,1,1,2,37
72.2,1,10,2,37
50.57,1,1,2,37
86.71,1,10,2,37
93.38,1,1,2,37
72.81,1,1,2,37
86.94,1,10,2,37
72.88,1,1,2,37
93.14,1,10,2,37
84.95,0,10,2,37
57.72,1,10,2,37
46.21,1,10,2,37
63.35,1,10,2,37
71.11,1,10,2,37
65.63,1,10,2,37
48.77,1,10,2,37
56.87,1,1,2,37
76.66,1,10,2,37
67.64,1,1,2,37
92.73,1,10,2,37
86.22,1,10,2,37
97.17,1,1,2,37
66.4,1,1,2,37
75.27,1,1,2,37
93.76,1,10,2,37
97.05,1,10,2,37
96.0,1,1,2,37
90.69,1,1,2,37
44.2,1,1,2,37
70.41,1,1,2,37
96.75,1,10,2,37
79.19,1,10,2,37
63.35,1,1,2,37
82.15,1,10,2,37
85.58,1,1,2,37
85.45,1,1,2,37
83.37,1,1,2,37
72.35,1,10,2,37
69.87,1,10,2,37
76.25,1,1,2,37
75.51,1,1,2,37
95.36,1,1,2,37
88.96,1,10,2,37
84.96,1,10,2,37
84.28,1,1,2,37
73.49,1,10,2,37
75.51,1,1,2,37
64.32,0,10,2,37
87.78,1,9,2,37
94.01,1,10,2,37
75.51,1,1,2,37
87.39,1,1,2,37
75.51,1,1,2,37
86.17,1,10,2,37
66.38,1,10,2,37
84.42,1,10,2,37
87.98,1,1,2,37
74.31,1,1,2,37
81.83,1,1,2,37
92.91,1,1,2,37
95.91,1,10,2,37
80.01,1,10,2,37
86.06,1,1,2,37
82.13,1,9,2,37
55.16,1,10,2,37
72.14,1,10,2,37
72.85,1,10,2,37
86.26,1,10,2,37
90.02,1,10,2,37
84.41,1,10,2,37
89.82,1,9,2,37
72.81,1,1,2,37
87.98,1,1,2,37
85.82,1,1,2,37
56.09,0,10,2,37
94.88,1,1,2,37
90.31,1,1,2,37
78.52,1,1,2,37
95.28,1,1,2,37
60.69,1,1,2,37
89.3,1,1,2,37
79.74,1,1,2,37
71.36,1,9,2,37
76.82,1,1,2,37
72.64,1,10,2,37
53.66,1,1,2,37
59.21,1,1,2,37
85.35,1,1,2,37
91.37,1,9,2,37
82.13,1,9,2,37
92.52,1,1,2,37
84.76,1,1,2,37
70.38,1,9,2,37
88.24,1,10,2,37
82.61,1,10,2,37
79.24,1,9,2,37
50.82,1,1,2,37
99.92,1,16,3,38
81.35,1,16,1,38
72.55,0,6,2,38
94.22,1,18,2,38
94.94,1,6,2,38
95.0,1,10,2,38
92.62,1,4,2,38
89.2,1,6,2,38
82.15,1,17,2,38
85.28,1,5,2,38
79.26,1,4,2,38
99.09,1,15,2,38
83.2,1,14,2,38
94.87,1,18,2,38
99.1,1,6,3,38
99.84,1,9,3,38
85.67,1,16,2,38
89.6,1,17,2,38
100.0,1,15,3,38
100.0,1,15,3,38
100.0,1,15,3,38
63.87,1,1,2,38
100.0,1,16,3,39
82.23,1,16,1,39
68.41,0,7,2,39
86.54,1,1,2,39
83.03,1,6,2,39
90.69,1,10,2,39
96.64,0,10,2,39
72.62,1,10,2,39
87.67,1,1,2,39
92.62,1,4,2,39
70.58,1,10,2,39
97.39,1,10,2,39
86.44,1,1,2,39
65.63,1,6,2,39
99.37,1,17,2,39
88.57,1,4,2,39
82.15,1,17,2,39
79.26,1,4,2,39
91.41,1,15,2,39
94.32,1,15,2,39
94.38,1,15,2,39
94.52,1,18,2,39
92.34,1,15,2,39
93.89,1,18,2,39
96.06,1,18,2,39
91.42,1,1,3,39
98.96,1,9,3,39
99.59,1,6,3,39
95.69,1,1,3,39
89.6,1,17,2,39
93.03,1,1,3,39
93.14,1,1,3,39
100.0,1,10,3,39
100.0,1,15,3,39
100.0,1,15,3,39
100.0,1,15,3,39
100.0,1,15,3,39
100.0,1,15,3,39
100.0,1,14,3,39
81.18,1,15,3,39
86.23,1,10,2,39
99.64,1,10,2,39
99.93,1,10,2,39
99.6,1,9,2,39
90.08,1,1,2,39
99.07,1,10,2,39
63.87,1,1,2,39
63.87,1,1,2,39
82.76,0,1,2,39
89.76,1,10,2,39
89.31,1,9,2,39
95.66,1,10,2,39
98.75,1,10,2,39
93.77,1,18,2,40
77.19,1,1,2,40
77.26,1,7,2,40
85.21,1,6,2,40
100.0,1,6,2,40
87.14,1,9,2,40
85.57,1,18,2,40
99.33,1,18,2,40
91.66,1,6,2,40
95.25,1,6,2,40
86.71,1,18,2,40
65.27,1,6,2,40
84.24,1,6,2,40
82.03,1,6,2,40
96.02,1,6,2,40
91.35,1,18,2,40
89.82,1,18,2,40
99.15,1,6,2,40
69.6,1,6,2,40
97.39,1,10,2,40
96.59,1,10,2,40
94.33,1,16,2,40
86.42,1,16,2,40
80.77,1,10,2,40
74.31,1,14,2,40
85.81,1,11,2,40
93.89,1,16,2,40
89.07,1,11,2,40
95.12,1,14,2,40
95.69,1,3,2,40
77.34,1,10,2,40
90.05,1,3,2,40
50.44,1,3,2,40
83.73,1,10,2,40
81.54,1,2,2,40
88.51,1,2,2,40
80.69,1,10,2,40
76.08,1,3,2,40
67.81,1,10,2,40
98.25,1,2,2,40
63.33,1,2,2,40
81.51,1,3,2,40
64.0,1,10,2,40
76.08,1,3,2,40
80.07,1,3,2,40
84.46,1,2,2,40
68.26,1,4,2,40
81.93,1,4,2,40
81.76,1,6,2,40
70.52,1,17,2,40
40.79,1,4,2,40
77.6,1,6,2,40
92.24,1,6,2,40
55.84,1,6,2,40
97.9,1,18,2,40
94.28,1,18,2,40
92.92,1,18,2,40
91.58,1,17,2,40
95.4,1,6,2,40
81.05,1,17,2,40
100.0,1,14,2,40
72.31,1,17,2,40
67.41,1,10,2,40
80.83,1,15,2,40
95.41,1,15,2,40
76.65,1,15,2,40
56.98,1,15,2,40
80.45,1,10,2,40
79.19,1,15,2,40
91.38,1,15,2,40
91.27,0,18,2,40
93.54,1,15,2,40
97.22,0,18,2,40
41.91,1,15,2,40
95.92,1,15,2,40
57.16,1,14,2,40
69.98,1,15,2,40
58.08,1,15,2,40
77.14,1,18,2,40
88.9,1,14,2,40
97.98,1,15,2,40
88.55,1,9,3,40
97.68,1,2,3,40
88.87,1,3,3,40
87.86,1,2,3,40
91.73,1,16,2,40
81.66,1,6,3,40
83.28,1,6,3,40
94.06,1,18,3,40
98.35,1,15,3,40
94.92,1,10,2,40
86.0,1,1,2,40
94.73,1,10,2,40
92.94,1,10,2,40
91.57,1,10,2,40
85.59,1,1,2,40
64.17,1,10,2,40
87.31,1,10,2,40
95.81,1,1,2,40
96.99,1,1,2,40
63.26,1,10,2,40
74.08,1,10,2,40
55.25,1,10,2,40
96.4,1,1,2,40
89.71,1,1,2,40
88.96,1,9,2,40
82.79,1,1,2,40
84.59,1,1,2,40
68.95,1,10,2,40
84.24,1,16,3,41
84.0,1,16,3,41
84.24,1,16,3,41
68.47,1,16,1,41
100.0,1,9,2,41
76.08,1,1,2,41
82.86,1,9,2,41
91.19,1,9,2,41
91.19,1,9,2,41
91.19,1,9,2,41
100.0,1,6,2,41
70.95,1,1,2,41
75.76,1,6,2,41
80.05,1,6,2,41
88.29,1,6,2,41
85.85,1,6,2,41
70.95,1,1,2,41
70.95,1,1,2,41
85.1,1,6,2,41
63.46,1,1,2,41
56.45,1,1,2,41
56.45,1,1,2,41
89.91,1,1,2,41
88.11,1,9,2,41
94.23,1,9,2,41
93.13,1,6,2,41
91.31,1,9,2,41
92.64,1,9,2,41
90.85,1,9,2,41
81.57,1,9,2,41
96.72,1,9,2,41
61.54,1,9,2,41
81.74,1,9,2,41
87.75,1,9,2,41
77.24,1,6,2,41
99.79,1,9,2,41
98.32,1,6,2,41
95.41,1,6,2,41
68.15,1,6,2,41
69.87,1,6,2,41
96.49,1,6,2,41
71.55,1,6,2,41
75.1,1,6,2,41
80.03,1,6,2,41
88.33,1,6,2,41
82.48,1,9,2,41
69.4,1,1,2,41
73.69,1,6,2,41
96.49,1,6,2,41
71.68,1,9,2,41
74.37,1,6,2,41
62.19,1,1,2,41
78.73,1,6,2,41
99.01,1,6,2,41
79.91,1,9,2,41
82.64,1,1,2,41
62.19,1,1,2,41
64.46,1,1,2,41
85.81,1,9,2,41
75.96,1,1,2,41
87.31,1,9,2,41
84.7,1,9,2,41
83.39,1,9,2,41
86.44,1,9,2,41
91.19,1,9,2,41
83.34,1,1,2,41
77.8,1,1,2,41
93.78,1,9,2,41
90.77,1,9,2,41
94.27,1,9,2,41
86.02,1,1,2,41
94.7,1,9,2,41
71.87,1,1,2,41
81.9,1,9,2,41
71.87,1,1,2,41
94.67,1,9,2,41
96.63,1,9,2,41
93.22,1,9,2,41
64.46,1,1,2,41
88.33,1,1,2,41
60.53,1,1,2,41
87.27,1,9,2,41
87.09,1,9,2,41
89.53,1,9,2,41
89.36,1,9,2,41
87.59,1,9,2,41
94.39,1,9,2,41
68.5,1,9,2,41
56.27,1,1,2,41
62.19,1,1,2,41
80.33,1,1,2,41
85.15,1,9,2,41
76.08,1,1,2,41
77.33,1,9,2,41
77.83,1,9,2,41
72.94,1,1,2,41
64.46,1,1,2,41
56.27,1,1,2,41
80.31,1,9,2,41
86.56,1,9,2,41
64.98,1,9,2,41
76.87,1,9,2,41
70.18,1,9,2,41
97.23,1,6,2,41
92.98,1,14,2,41
88.27,1,16,2,41
98.37,1,10,2,41
50.07,1,14,2,41
97.24,1,10,2,41
90.69,1,14,2,41
93.71,1,14,2,41
85.93,1,10,2,41
78.69,1,14,2,41
60.4,1,14,2,41
87.27,1,14,2,41
62.25,1,14,2,41
74.19,1,14,2,41
91.99,1,10,2,41
87.71,1,14,2,41
45.16,1,14,2,41
83.56,1,14,2,41
90.59,1,14,2,41
83.74,1,16,2,41
76.43,1,16,2,41
100.0,1,16,2,41
76.68,1,16,2,41
97.47,1,16,2,41
90.52,1,16,2,41
67.82,1,10,2,41
88.57,1,16,2,41
56.71,1,16,2,41
52.94,1,16,2,41
90.97,1,15,2,41
84.06,1,16,2,41
95.85,1,16,2,41
71.32,1,16,2,41
98.5,1,16,2,41
73.32,1,14,2,41
68.62,1,12,2,41
87.76,1,14,2,41
86.18,1,14,2,41
97.88,1,16,2,41
88.55,1,16,2,41
97.9,1,16,2,41
87.48,1,16,2,41
96.01,1,16,2,41
90.68,1,16,2,41
77.77,1,14,2,41
88.09,1,14,2,41
87.0,1,16,2,41
85.41,1,14,2,41
83.75,1,16,2,41
65.29,1,16,2,41
93.12,1,16,2,41
88.72,1,16,2,41
75.47,1,14,2,41
80.24,1,16,2,41
76.43,1,16,2,41
87.41,1,14,2,41
89.7,1,1,2,41
76.95,1,2,2,41
95.93,1,1,2,41
57.84,1,1,2,41
99.21,1,1,2,41
81.67,1,2,2,41
96.05,1,10,2,41
93.79,1,10,2,41
84.63,1,10,2,41
89.28,1,2,2,41
90.4,1,2,2,41
96.83,1,2,2,41
99.48,1,2,2,41
98.93,1,2,2,41
83.99,1,1,2,41
74.38,1,2,2,41
88.43,1,2,2,41
97.54,1,2,2,41
95.24,1,2,2,41
90.17,1,10,2,41
84.83,1,10,2,41
87.38,1,10,2,41
74.61,1,2,2,41
70.03,1,2,2,41
63.81,1,10,2,41
95.9,1,1,2,41
80.95,1,2,2,41
95.09,1,2,2,41
81.91,1,2,2,41
60.93,1,1,2,41
73.11,1,3,2,41
87.62,1,10,2,41
89.27,1,2,2,41
88.65,1,2,2,41
78.98,1,1,2,41
79.8,1,1,2,41
57.39,1,3,2,41
91.59,1,2,2,41
84.55,1,3,2,41
78.24,1,3,2,41
67.08,1,3,2,41
98.79,1,2,2,41
94.72,1,3,2,41
79.86,1,2,2,41
92.68,1,9,2,41
97.26,1,2,2,41
91.67,1,10,2,41
94.29,1,3,2,41
60.7,1,10,2,41
61.66,1,3,2,41
91.74,1,9,2,41
66.65,1,2,2,41
68.56,1,3,2,41
68.1,1,3,2,41
98.03,1,2,2,41
49.09,1,6,2,41
79.83,1,6,2,41
85.77,1,4,2,41
85.38,1,6,2,41
85.38,1,6,2,41
89.12,1,4,2,41
85.38,1,6,2,41
73.61,1,6,2,41
93.14,1,4,2,41
95.12,1,4,2,41
91.22,1,4,2,41
76.57,1,6,2,41
82.67,1,6,2,41
85.57,1,4,2,41
86.81,1,6,2,41
64.86,1,6,2,41
66.18,1,6,2,41
71.29,1,4,2,41
87.21,1,6,2,41
84.75,1,6,2,41
85.03,1,4,2,41
79.99,1,6,2,41
69.3,1,6,2,41
79.49,1,4,2,41
76.95,1,6,2,41
54.07,1,4,2,41
85.82,1,6,2,41
68.06,1,4,2,41
74.91,1,4,2,41
90.94,1,4,2,41
77.43,1,6,2,41
82.35,1,6,2,41
92.6,1,6,2,41
82.24,1,6,2,41
90.79,1,17,2,41
90.5,1,4,2,41
78.02,1,17,2,41
74.93,1,4,2,41
79.19,1,17,2,41
76.42,1,17,2,41
47.84,1,17,2,41
91.38,1,4,2,41
47.84,1,17,2,41
93.8,1,4,2,41
98.91,1,4,2,41
61.74,1,4,2,41
65.67,1,17,2,41
64.75,1,17,2,41
57.9,1,4,2,41
73.61,1,4,2,41
92.45,1,6,2,41
85.09,1,17,2,41
84.68,1,17,2,41
64.11,1,4,2,41
86.25,1,17,2,41
95.2,1,5,2,41
85.45,1,17,2,41
89.5,1,6,2,41
83.22,1,17,2,41
92.07,1,4,2,41
92.07,1,4,2,41
89.5,1,6,2,41
84.82,1,6,2,41
93.02,1,6,2,41
92.33,1,17,2,41
85.83,1,6,2,41
74.3,1,6,2,41
94.32,1,6,2,41
93.08,1,6,2,41
93.91,1,4,2,41
89.7,1,17,2,41
73.79,1,17,2,41
82.84,1,6,2,41
84.03,1,6,2,41
85.53,1,6,2,41
85.59,1,17,2,41
79.35,1,17,2,41
90.64,1,17,2,41
99.5,1,6,2,41
85.53,1,6,2,41
78.74,1,6,2,41
85.65,1,17,2,41
89.25,1,6,2,41
97.31,1,4,2,41
86.44,1,17,2,41
99.86,1,15,2,41
79.03,1,15,2,41
81.53,1,15,2,41
79.84,1,15,2,41
79.58,1,15,2,41
71.52,1,17,2,41
59.66,1,15,2,41
76.59,1,15,2,41
79.63,1,15,2,41
78.75,1,15,2,41
69.48,1,15,2,41
97.48,1,15,2,41
56.96,1,14,2,41
78.4,1,15,2,41
80.25,1,15,2,41
69.44,1,15,2,41
93.96,1,15,2,41
79.4,1,17,2,41
79.4,1,17,2,41
81.36,1,17,2,41
93.34,1,15,2,41
76.02,1,14,2,41
88.15,1,17,2,41
69.94,1,14,2,41
95.91,1,15,2,41
93.49,1,14,2,41
89.98,0,15,2,41
64.99,1,14,2,41
96.89,1,15,2,41
74.97,1,15,2,41
91.35,1,15,2,41
93.2,1,15,2,41
80.82,1,14,2,41
72.87,1,15,2,41
89.59,1,15,2,41
91.39,1,10,2,41
69.85,1,14,2,41
79.23,1,15,2,41
89.24,1,14,2,41
80.76,1,15,2,41
99.86,1,15,2,41
80.91,1,15,2,41
84.27,1,14,2,41
94.56,1,14,2,41
93.12,1,15,2,41
83.62,1,14,2,41
67.83,1,15,2,41
71.66,1,15,2,41
90.27,1,10,2,41
76.04,1,15,2,41
86.72,1,17,2,41
66.84,1,17,2,41
86.18,1,16,2,41
81.03,1,17,2,41
82.48,1,17,2,41
92.62,1,17,2,41
86.18,1,16,2,41
86.18,1,16,2,41
74.6,1,17,2,41
86.18,1,16,2,41
82.47,1,6,3,41
93.07,1,6,3,41
53.32,1,6,3,41
81.71,1,9,3,41
83.48,1,9,3,41
70.78,1,1,3,41
72.87,1,10,3,41
93.54,1,2,3,41
87.53,1,9,3,41
78.76,1,2,3,41
90.53,1,2,3,41
65.97,1,9,3,41
78.7,1,2,3,41
91.75,1,17,2,41
67.08,1,17,2,41
62.55,1,9,3,41
86.85,1,6,3,41
99.33,1,4,3,41
98.51,1,10,3,41
94.88,1,15,3,41
91.74,1,15,3,41
82.79,1,4,3,41
90.46,1,14,3,41
78.87,1,14,3,41
21.53,1,14,3,41
87.37,1,6,3,41
87.37,1,6,3,41
85.79,1,1,2,41
84.28,1,9,2,41
61.53,1,1,2,41
77.4,1,1,2,41
56.73,1,1,2,41
56.73,1,1,2,41
84.4,1,1,2,41
62.43,1,1,2,41
62.43,1,1,2,41
89.11,1,1,2,41
88.25,1,1,2,41
85.79,1,9,2,41
86.3,1,9,2,41
95.13,1,9,2,41
85.78,1,9,2,41
83.32,1,1,2,41
79.45,1,9,2,41
61.53,1,1,2,41
56.23,1,10,2,41
74.24,1,10,2,41
81.89,1,10,2,41
75.09,1,10,2,41
81.03,1,10,2,41
91.43,1,9,2,41
91.43,1,9,2,41
83.81,1,9,2,41
95.06,1,9,2,41
88.99,1,9,2,41
90.07,1,1,2,41
75.21,1,1,2,41
74.12,1,1,2,41
74.12,1,1,2,41
75.07,1,1,2,41
79.79,1,1,2,41
87.34,1,1,2,41
72.16,1,1,2,41
79.87,1,1,2,41
90.69,1,1,2,41
82.72,1,1,2,41
91.89,1,9,2,41
73.96,1,10,2,41
97.54,1,10,2,41
69.6,1,9,2,41
69.59,1,1,2,41
71.33,1,9,2,41
89.76,1,1,2,41
87.53,1,1,2,41
95.67,1,9,2,41
95.96,1,10,2,41
82.91,1,1,2,41
87.55,1,1,2,41
85.62,1,10,2,41
76.23,1,1,2,41
